energy_hvac,Outdoor_temp,zone_temp_cooling,zone_temp_heating,indoor_temp_interior,co2,supplyfan_speed,returnfan_speed,supply_air_temp,return_air_temp,filtered_air_flow_rate,outdoor_air_damper_position
37.81057895,14.5915,22.94053726514161,20.89602091470589,24.10558354675302,407.54545454545456,84.17500000000001,77.65,20.013888888888893,21.58333333333333,29352.800684,48.55
60.929821429,29.0835,23.06190056568628,20.929486927995647,25.31803125,428.9090909090909,72.425,65.8,22.069444444444443,27.11111111111111,25068.93996025,20.5
0.0,10.995,23.09620596205962,20.88075880758807,23.60803333333333,436.09090909090907,1.6,1.45,13.81944444444444,11.444444444444445,0.0,1.0
0.0,14.54,25.69783197831978,18.38753387533875,23.57053333333333,454.27272727272725,60.9,61.7,18.916666666666668,21.59722222222222,17352.833767750002,29.8
33.865686273,15.247,22.979712349782133,20.871459694989102,24.451037864275804,412.27272727272725,83.525,74.77499999999999,19.97222222222222,21.83333333333333,29110.55514025,47.45
8.609,13.7695,22.987654810239647,20.930935348801743,24.4079375,399.7511385545455,52.45,46.6,20.18055555555556,22.0,17658.55607525,52.85
21.0925,13.7055,25.92960712407408,18.017429193899787,20.80825,446.27272727272725,68.9,59.95,17.972222222222218,18.736111111111107,22582.28525925,38.625
32.069,12.447,23.006424297494547,20.89324618736384,23.886375,417.09090909090907,82.7,72.95,20.013888888888893,21.48611111111111,28722.61397525,42.400000000000006
37.81832393,26.7695,22.995329408496737,20.882352941176475,24.88413674294496,439.6363636363636,99.775,86.625,20.02777777777778,22.55555555555556,33998.137249750005,17.7
38.394444449,28.1945,22.98272576122004,20.871459694989102,24.39703270969441,402.54545454545456,68.5,65.875,20.166666666666668,22.16666666666667,23674.63182425,39.75
0.0,14.94,25.724932249322496,18.41463414634146,22.5414,427.1818181818182,53.47500000000001,57.5,17.77777777777778,21.18055555555556,14867.2345705,46.8
0.0,12.805,23.10975609756097,20.89430894308943,22.85183333333333,464.1818181818182,56.875,58.95,17.23611111111111,21.52777777777778,15672.92984815,32.75
6.978947369,9.46,23.13685636856368,20.92140921409214,23.61433333333333,413.14083304545454,59.2,45.15,20.33333333333333,21.472222222222225,16367.903929250002,26.65
17.637999999999998,7.6805,23.049777748692804,20.93681917211329,22.6639375,404.27272727272725,69.225,57.425,17.52777777777778,19.875000000000004,22080.497927,41.75
36.0486149,14.497,22.9929462872549,20.882352941176475,24.40309053003265,422.8181818181818,99.0,85.67500000000001,20.47222222222221,22.125,33613.1833515,22.45
24.013697474,15.85,23.03851752145969,20.92592592592593,23.0779375,410.6363636363636,49.575,46.975,16.40277777777778,19.68055555555556,16875.07496775,100.0
37.22942857,10.933,23.061700450544656,20.94771241830065,23.12090625,425.6363636363636,85.05,74.125,19.388888888888893,20.666666666666668,27936.727083750004,35.4
29.685,14.95,26.60918456274509,17.860341112636164,23.95871875,411.5771923909091,77.05000000000001,66.75,20.13888888888889,21.43055555555556,26515.691554,48.625
28.149,11.88,23.13685636856368,20.92140921409214,23.65754656084656,420.9324226727273,78.75,66.525,19.93055555555556,21.83333333333333,22728.827407250003,33.8
37.42686274,5.915,23.15040650406504,20.9349593495935,22.763142857142856,475.3181818181818,83.25,61.75,20.027777777777786,20.91666666666667,23108.49019475,13.9
42.79919643,18.44,22.906504065040654,20.69105691056911,22.2731875,411.54545454545456,78.275,62.15,18.194444444444443,22.94444444444445,21857.425598250004,98.35
35.534502926,13.4225,23.05055448180828,20.93681917211329,23.92946875,431.27272727272725,85.65,78.175,20.041666666666668,21.48611111111111,29627.7710915,34.975
49.339444442,23.3975,23.05072972058824,20.93681917211329,25.02321875,415.6363636363636,66.5,64.25,20.5,22.76388888888889,23220.84846275,75.0
35.76169118,12.5615,23.00492371906318,20.89324618736384,23.947,416.9090909090909,85.35,76.15,20.04166666666666,21.58333333333333,29911.059378250004,42.2
13.574494949,13.9695,23.059295443355115,20.94771241830065,22.634500000000003,406.9090909090909,49.55,44.35,17.83333333333334,19.66666666666667,15658.074047,51.175
48.508888889000005,22.2695,23.05026501111111,20.93681917211329,24.153428974338738,415.9090909090909,68.57499999999999,62.55,21.54166666666667,25.416666666666668,23666.66946075,19.75
55.03335165,24.295,23.082655826558263,20.86720867208672,23.92835714285714,439.27272727272725,69.075,66.575,19.84722222222223,22.61111111111111,19657.27241775,10.0
0.0,15.395,23.10975609756097,20.89430894308943,23.04773333333333,433.0,59.225,60.175,17.916666666666668,22.01388888888889,16461.41179225,58.55
0.0,15.24,23.10975609756097,20.89430894308943,23.087266666666665,428.0,55.45,59.0,17.83333333333334,21.68055555555556,15250.85628285,44.5
29.4,15.582999999999998,22.97337993093681,20.899326722549024,24.197,411.1818181818182,74.575,63.12500000000001,20.05555555555556,21.83333333333333,25805.23389125,62.575
32.004379089,14.445,22.906504065040654,20.69105691056911,21.8649375,442.45454545454544,78.2,67.8,18.68055555555556,22.041666666666657,22181.91675875,54.1
63.55499999999999,28.78,23.09620596205962,20.88075880758807,24.066466666666663,437.7272727272728,67.67500000000001,65.525,18.65277777777778,23.541666666666668,19311.32671,10.0
10.84,11.59,23.10975609756097,20.89430894308943,23.03933333333333,459.7272727272728,55.925,59.02499999999999,17.569444444444443,21.84722222222222,15372.730267575,35.95
0.0,9.745,23.082655826558263,20.86720867208672,22.79353333333333,438.9090909090909,63.925,62.675,18.58333333333333,21.18055555555556,17972.413194750003,17.25
36.93026144,17.7725,23.004279002505445,20.89324618736384,24.24587438903739,407.76241229090914,84.725,78.45,20.11111111111111,22.069444444444443,29710.55019425,73.0
72.71638095,23.315,22.906504065040654,20.69105691056911,23.037266666666667,490.3636363636364,84.0,64.3,18.5,20.73611111111111,23712.20690825,32.5
34.78375,11.8525,23.005163072766884,20.89324618736384,24.07,414.45454545454544,85.15,75.775,20.013888888888893,21.55555555555556,29758.148528750004,40.25
59.99763889,24.072000000000003,23.00595394793028,20.89324618736384,24.826,426.27272727272725,95.075,83.20000000000002,20.05555555555556,22.416666666666664,32937.361078,85.75
11.913888889,16.372,23.049979455991288,20.93681917211329,23.2146875,428.45454545454544,65.625,58.875,15.27777777777778,19.791666666666668,22481.613138,85.75
42.04927632,20.8665,22.98405469433552,20.871459694989102,24.397647420824505,411.7272727272728,87.39999999999999,77.925,20.319444444444443,21.902777777777786,30070.46508,90.45
36.64326316,14.2335,22.86794029477124,20.874570670806104,24.671625,402.4354949181818,86.85,77.4,20.069444444444443,22.20833333333333,30377.30108200001,56.65
67.270175443,28.8335,23.0807723416122,20.93769777930283,25.7263125,428.45454545454544,75.625,67.5,24.15277777777777,26.05555555555556,26431.836559500003,14.65
20.564,16.380499999999998,23.00469896601308,20.89324618736384,24.16384375,414.09090909090907,68.85,63.95,20.069444444444443,21.791666666666664,24068.96292825,56.5
63.65430556,30.1945,25.821855719281043,17.96296296296296,25.515375,418.3636363636364,98.925,87.075,19.888888888888896,23.013888888888896,34406.70852225,28.85
0.0,15.285,23.10975609756097,20.89430894308943,23.30813333333333,418.09090909090907,54.475,60.2,17.430555555555557,21.791666666666664,15078.210444000002,36.3
58.155,24.1695,22.99133663311547,20.90789958562092,24.765375,426.2885459272728,97.725,87.5,20.02777777777778,22.30555555555555,33758.543420250004,55.0
49.41794118,23.4635,23.049899227886712,20.93681917211329,24.88253125,406.3636363636364,67.975,62.9,20.569444444444446,22.236111111111114,23654.57173125,75.0
58.20714286,20.285,22.906504065040654,20.69105691056911,21.58575,426.45454545454544,83.9,67.15,18.51388888888889,21.43055555555556,23567.228265,77.5
37.941428571,8.383,23.06117706917212,20.94771241830065,23.63646875,434.6363636363636,81.375,68.30000000000001,19.20833333333333,21.041666666666668,26705.76930275,35.625
0.0,14.78,23.10975609756097,20.89430894308943,22.9622,426.8181818181818,54.275,58.375,17.805555555555557,21.666666666666668,14878.90372725,44.25
47.444,20.2445,22.8152098745098,20.88139435054466,24.1365,425.26015022727273,89.80000000000001,78.225,20.500000000000004,22.375000000000004,30743.04778525,32.5
0.0,4.050000000000001,23.082655826558263,20.86720867208672,22.862133333333336,410.8181818181818,60.1,47.85,19.319444444444446,20.58333333333333,16633.403516100003,10.0
32.72440789,9.15,27.010342023311548,17.89094582973856,23.85909375,422.77263232727273,80.875,72.35,19.944444444444446,21.402777777777786,28248.615487000003,37.825
57.11428571,26.822,22.982611194771245,20.919710760239653,24.5975,444.5919107727272,96.15,80.775,20.02777777777778,22.45833333333333,32921.169608000004,10.0
0.0,14.32,23.09620596205962,20.88075880758807,23.37868544973545,438.09090909090907,40.775,37.525000000000006,20.361111111111114,21.76388888888889,11294.526485450002,30.4
14.864649122,8.989,23.061399089324613,20.94771241830065,22.536875,423.7272727272728,66.725,57.4,17.138888888888896,19.77777777777777,21831.078355750004,46.325
7.66,13.267,25.92935790381264,18.017429193899787,21.163875,431.54545454545456,69.175,58.45,18.20833333333333,19.15277777777777,22849.696391,39.975
37.66941176,16.02,22.775000392047925,20.89017010381264,24.202875,422.5646216545454,90.6,80.775,19.791666666666668,21.916666666666668,31841.66875725,55.2
49.504999997,23.8775,25.92036664553377,18.006535947712415,24.3610625,446.45454545454544,86.675,77.775,19.65277777777778,22.069444444444443,29905.64721375,33.35
30.2925,8.445,23.13685636856368,20.92140921409214,23.25060277777777,419.2832722545455,75.125,60.325,20.500000000000004,21.375,21435.900300250003,26.1
59.06886274,24.520000000000003,25.71138211382113,18.40108401084011,24.110133333333334,410.8181818181818,62.35,65.2,19.01388888888889,23.18055555555556,17429.026697,10.0
0.0,12.895,25.71138211382113,18.40108401084011,23.3164,422.7272727272728,39.875,37.475,20.694444444444443,21.13888888888889,10957.461323275,32.95
47.997,23.13,23.09620596205962,20.88075880758807,24.15803333333333,423.8181818181818,73.60000000000001,67.3,21.63888888888889,22.75,20697.625335250003,10.0
37.177443604,11.29,23.03868710936819,20.862032900108936,23.87475,412.8113864636363,90.65,77.69999999999999,20.013888888888893,21.52777777777778,31737.029471000005,45.7
36.35666667,12.097,23.00442017287581,20.89324618736384,23.9255625,412.8181818181818,89.575,81.47500000000001,19.97222222222222,21.52777777777778,31324.999459250004,40.85
38.61345588,17.164,22.961723438888885,20.897310142047925,24.3708125,403.90050919090913,91.025,82.625,19.90277777777777,22.05555555555555,32082.854125,62.2
37.83230263,17.515,22.787461890087144,20.904077394989105,24.5818125,421.7413674,90.425,79.525,20.23611111111112,22.583333333333336,31852.072159,75.025
39.965902778,17.2475,23.004252492265792,20.89324618736384,24.433375,416.8181818181818,92.6,81.95,20.083333333333336,22.08333333333333,32357.9893355,51.075
33.77552632,12.7555,22.974188713398696,20.89412349803921,24.1071875,409.47575560909087,85.475,77.325,20.04166666666666,21.666666666666668,29888.43804275,46.45
63.190277778,27.0555,23.00393312657952,20.89324618736384,25.0544375,435.59221871818175,100.0,85.575,20.18055555555555,22.66666666666667,34684.57062775,27.85
64.911269846,27.139000000000003,23.00562391971677,20.89324618736384,25.21075,460.45454545454544,96.225,85.975,20.069444444444443,22.916666666666668,33552.83529625,31.275
37.186023394,12.3085,22.78713570588236,20.88284276056645,24.7185,412.5167257272727,90.1,82.975,20.08333333333333,22.20833333333334,31462.49273325,47.5
40.326944440000005,25.883000000000003,25.92084735435729,18.006535947712415,23.64825,440.1818181818182,78.1,70.375,18.22222222222223,20.875,26843.292946375004,100.0
6.552134503,18.085,23.17750677506775,20.962059620596207,23.43728125,425.8181818181818,59.475,61.275000000000006,18.43055555555556,22.55555555555556,16412.48466985,70.15
0.0,10.165,25.69783197831978,18.38753387533875,22.542214285714284,503.54545454545456,56.975,56.325,16.40277777777778,20.777777777777786,15667.795894900002,30.55
38.90736842,14.77,23.082655826558263,20.86720867208672,23.694000000000003,420.8181818181818,72.2,65.2,20.375000000000007,21.958333333333336,20799.58487375,33.55
34.65083333,11.697,23.004717470806103,20.89324618736384,24.0231875,378.09090909090907,83.25,77.525,20.041666666666668,21.611111111111114,29248.9671485,44.3
9.860970588,11.47,23.082655826558263,20.86720867208672,22.6748,417.1818181818182,66.1,52.150000000000006,20.013888888888893,20.708333333333336,18131.96288675,20.7
33.29894987,16.8335,22.95458795021786,20.88425061819172,24.524539878495485,459.4788270454546,91.625,79.975,20.18055555555556,22.13888888888889,31117.3931275,10.0
59.08557692,20.62,23.09620596205962,20.88075880758807,23.78313333333333,501.27272727272725,82.65,66.5,18.861111111111104,21.5,23424.916627,77.5
7.75,11.5805,23.03900073191721,20.92592592592593,22.952875,411.1818181818182,49.575,47.125,17.25,19.98611111111112,16726.471083250002,49.525000000000006
8.151578947,17.32,22.906504065040654,20.69105691056911,26.560644230769228,520.2727272727273,59.075,61.275,18.194444444444443,21.93055555555556,16180.10241575,48.9
22.84305882,9.2195,23.054626510566443,20.93681917211329,22.66775,406.9090909090909,63.35,53.775000000000006,18.47222222222222,20.23611111111112,20230.16587325,37.025
5.944444444,11.805,23.1639566395664,20.94850948509485,23.3955,413.27272727272725,67.35,55.525000000000006,18.55555555555556,21.18055555555556,18929.469664,35.0
29.015789475,7.32,23.082655826558263,20.86720867208672,23.245214285714287,485.54545454545456,79.625,66.525,20.263888888888896,21.38888888888889,23044.68509925,15.1
37.010258567,13.497,23.0574637513072,20.929433334204788,23.496750571098826,419.7967394636364,1.75,1.45,18.01388888888889,16.708333333333332,0.0,1.0
52.055714289,25.511,23.05045105261437,20.93681917211329,25.0505,411.6363636363636,73.775,65.35,21.11111111111111,22.63888888888889,25415.933101500003,19.525
9.367972299,12.55,23.057449932135075,20.945946285185183,23.607020427225248,404.7748033272728,1.75,1.45,17.472222222222218,15.527777777777777,0.0,1.0
78.27266667,23.275,23.09620596205962,20.88075880758807,23.524733333333334,448.9090909090909,86.1,68.6,18.736111111111107,21.069444444444443,24477.196524500003,77.5
34.076666667,11.572,23.004314943246182,20.89324618736384,23.93921875,380.3636363636364,85.25,78.75,20.05555555555556,21.55555555555556,29856.62002025,43.75
54.74035294,20.7945,22.9838175996732,20.871459694989102,24.73904088007642,425.7272727272728,94.85,85.025,19.93055555555556,22.55555555555556,32627.4167555,29.225
40.576666663,16.65,22.70261443790849,20.89898825915033,24.4060625,385.0627464,93.9,80.675,19.93055555555556,22.069444444444443,32977.25657125001,62.075
32.10555556,18.136,23.050227330501087,20.93681917211329,23.8005,431.1818181818182,81.225,74.15,19.875,21.43055555555556,28595.806137,56.45
11.080833333,13.8305,23.05064951525054,20.93681917211329,24.05434375,436.54545454545456,50.675,50.225,17.291666666666668,20.84722222222221,17484.40008025,70.9
58.902255639,22.525,22.757769907080608,20.88360904607843,24.64425,414.2507633818182,95.425,83.975,19.916666666666664,22.27777777777777,32922.1983525,100.0
48.048888889,11.9555,22.993900908605664,20.882352941176475,24.002200537894566,416.45454545454544,96.325,76.95,20.611111111111107,21.63888888888889,31655.5072035,10.0
35.43823529,12.02,22.796855314923747,20.89243883376907,23.86890625,422.4933337909091,88.025,77.725,19.944444444444446,21.569444444444443,30946.66528975,45.3
8.656428571,17.165,23.09620596205962,20.88075880758807,23.49566666666666,437.8181818181818,60.125,60.475,18.25,22.55555555555556,16728.87007125,59.6
33.669444443,7.028,23.05981438997821,20.94771241830065,21.8239375,416.6363636363636,84.625,75.325,17.02777777777778,19.20833333333333,27857.0189235,40.25
55.614920637,27.167,23.008052836928112,20.89324618736384,24.765375,437.1818181818182,98.55,83.675,19.97222222222221,22.38888888888889,34191.33308825,27.975
34.119649123,13.7,23.05860513180828,20.94771241830065,24.05825,420.27272727272725,85.94999999999999,73.22500000000001,19.97222222222222,21.444444444444443,28214.44732275,41.15
51.81699346,15.76,23.082655826558263,20.86720867208672,23.821107142857144,405.09090909090907,84.425,71.95,19.819444444444443,21.86111111111112,24135.17550675,45.95
27.304545455,18.23,25.724932249322496,18.41463414634146,23.695666666666668,440.3636363636364,75.0,58.575,19.34722222222222,21.05555555555556,21027.14893375,95.55
42.09929167,8.215,23.13685636856368,20.92140921409214,22.73625,442.9836262545454,82.475,63.725,20.375000000000007,21.138888888888896,23416.42799825,15.0
61.33555556,21.845,23.10975609756097,20.89430894308943,24.335166666666662,424.1818181818182,85.69999999999999,68.85000000000001,21.63888888888889,22.33333333333333,24352.454670250005,77.5
58.35875,24.9915,22.92816437145969,20.87830706339869,24.7106875,431.1795446,95.65,79.975,19.88888888888889,22.55555555555556,32522.477171,10.0
46.944649123000005,24.642000000000003,25.853320082244004,17.94117647058824,24.466653851884256,436.3636363636364,91.9,81.27499999999999,20.09722222222222,21.97222222222223,31442.69938325,10.0
34.95576923,8.453,23.070937642701526,20.95860566448801,20.66185327423144,419.0,87.25,72.15,17.805555555555557,18.29166666666667,28352.19374775,25.8
51.80055556,23.78,22.755099174618746,20.93197017592593,24.23996875,424.7830379272727,90.7,80.075,19.986111111111107,22.08333333333333,31625.080237250004,10.0
30.207500000000003,13.65,22.906504065040654,20.69105691056911,21.83965625,418.09090909090907,77.225,67.125,18.65277777777777,21.81944444444444,21904.7423235,56.75
0.0,14.675,23.10975609756097,20.89430894308943,23.412233333333333,421.09090909090907,59.675,61.87500000000001,17.416666666666664,22.319444444444443,16851.9554005,48.650000000000006
10.434705883,6.725,23.15040650406504,20.9349593495935,22.67263333333333,412.3636363636364,59.775,46.400000000000006,19.944444444444446,20.847222222222225,16445.944308625,12.5
30.58102941,18.4945,25.87389366252723,17.96296296296296,23.999625,417.7272727272728,79.69999999999999,72.625,19.916666666666664,21.90277777777778,27955.35746825,74.125
74.30285714,23.3,23.09620596205962,20.88075880758807,23.43733333333333,432.54545454545456,87.55000000000001,70.3,20.222222222222225,21.11111111111111,25154.18813475001,55.0
41.402255639,21.1835,26.56337510980392,17.813665044335508,24.105375,407.8750738090909,83.15,67.64999999999999,20.04166666666666,22.041666666666668,28217.435014250004,10.0
34.241626796,7.147,23.0614060674292,20.94771241830065,21.8434375,415.6363636363636,86.80000000000001,76.775,17.125,19.23611111111111,28575.39817375,40.725
16.21111111,15.28,25.69783197831978,18.38753387533875,23.2622,452.9090909090909,67.82499999999999,57.375,19.875,21.22222222222222,19425.608246000003,50.75
7.81,13.436,25.93198741764705,18.017429193899787,23.261625,428.3636363636364,49.55,42.45,17.333333333333332,19.97222222222222,15741.036217,56.125
7.98,11.9835,23.061358971459697,20.94771241830065,23.42940625,424.0,50.975,42.525,17.430555555555557,20.33333333333334,16271.26226075,50.5
33.508095241,9.764,23.05981103540305,20.94771241830065,23.68725,411.6363636363636,82.35,70.525,19.444444444444443,21.25,27033.730670750003,32.725
35.269444444,9.442,23.06088949749456,20.94771241830065,24.0505625,408.0,86.125,75.1,19.72222222222222,21.38888888888889,28446.9100245,37.150000000000006
55.27,25.536,23.0067060171024,20.89310804237473,24.460625,439.36932253636365,97.42499999999998,78.05,20.09722222222222,22.41666666666667,33188.57394375,10.0
44.02941667,17.997,25.862471842047928,17.952069716775597,24.13361158079805,436.8181818181818,88.4,72.0,20.52777777777778,21.76388888888889,29679.085139,10.0
0.0,9.885,25.69783197831978,18.38753387533875,21.831,408.09090909090907,46.075,38.225,19.20833333333333,19.77777777777777,12386.587660925,10.0
30.794285714,15.883,23.060698429956428,20.94771241830065,23.88640625,449.7272727272728,78.65,69.275,19.95833333333333,21.5,26309.9791825,52.12499999999999
33.596117719999995,24.928,22.99438999433551,20.882352941176475,24.551251435052475,425.9090909090909,96.125,75.32500000000002,20.013888888888893,22.291666666666668,31824.75181425,10.0
59.78397059,25.717,22.98234649172113,20.871459694989102,24.347668324489035,418.1818181818182,100.0,83.875,19.97222222222222,22.027777777777786,34500.3705695,10.0
1.126,16.945,23.09620596205962,20.88075880758807,23.4456,454.3636363636364,64.97500000000001,65.325,18.26388888888889,21.86111111111112,17947.646022250003,61.25
38.415228761,13.539,23.00455163605664,20.89324618736384,24.17940625,425.54545454545456,90.75,80.45,20.013888888888893,21.72222222222221,31654.589318750004,46.225
4.011111111,10.465,23.17750677506775,20.962059620596207,22.839625,422.3636363636364,55.825,57.325,17.055555555555557,21.569444444444443,15208.322709825,31.35
62.76466667,26.067,22.981154066884528,20.871459694989102,24.87355436204171,452.8181818181818,100.0,85.4,19.986111111111107,22.54166666666666,34788.98267275,10.0
9.341578947,13.005,25.76558265582656,18.455284552845526,22.90375,413.45454545454544,70.975,58.45,20.20833333333333,21.11111111111111,20087.25873575,26.85
7.5645,10.260000000000002,23.17750677506775,20.962059620596207,22.5505,436.45454545454544,58.8,61.35000000000001,16.51388888888889,20.94444444444444,16096.934454375,22.950000000000003
7.688888889,12.075,23.04999174074074,20.93681917211329,23.382625,429.3636363636364,50.775000000000006,42.125,17.52777777777778,20.40277777777777,17147.711374000002,46.675
54.0025,25.639000000000003,22.98255593050109,20.92255352167756,24.443125,443.9683173272728,94.8,81.125,19.97222222222222,22.33333333333333,32503.95679675,10.0
55.096250000000005,12.914,22.993810772440085,20.882352941176475,24.79462372949864,414.27272727272725,100.0,78.725,20.83333333333333,22.22222222222222,33477.263776249994,10.0
10.702857143,8.014,23.07285811655773,20.95860566448801,20.82794280196073,412.0,48.6,40.65,16.152777777777775,17.861111111111104,14906.94062525,33.275
35.01691176,17.1945,22.97222521198257,20.87900770610021,24.2009375,407.4065966818181,83.1,75.2,20.09722222222222,22.01388888888889,29105.31415,64.375
10.738888889,17.911499999999997,23.06207178300654,20.94771241830065,24.0426875,457.9090909090909,49.625,43.525,18.68055555555556,21.819444444444446,16234.63182075,77.55
35.157777773,17.6945,23.00484043213508,20.89324618736384,24.3728125,416.3636363636364,85.19999999999999,74.8,20.083333333333336,22.15277777777778,29890.04359775,62.6
119.47026144,30.08,23.09620596205962,20.88075880758807,24.86853333333333,417.0,93.15,84.375,19.01388888888889,24.30555555555556,26510.172777250005,10.0
45.62197368,19.7885,22.949799046949888,20.876346139433547,24.87012364343333,417.54545454545456,88.19999999999999,82.6,19.47222222222222,22.375000000000004,30677.159291000004,86.425
30.266666667,13.7665,23.058278776579527,20.94771241830065,23.638375,439.6363636363636,81.225,70.15,20.11111111111111,21.402777777777786,26906.574537500004,44.225
34.23625,16.485,22.75146623507625,20.91094209836601,24.128625,423.0625644181818,87.7,75.85000000000001,19.916666666666664,22.041666666666668,30792.696388000004,64.25
34.888333329999995,23.96,25.71138211382113,18.40108401084011,23.806,430.27272727272725,65.675,64.55000000000001,21.70833333333333,22.722222222222225,18495.42740825,10.0
33.507277779999995,8.845,23.13685636856368,20.92140921409214,23.626933333333334,407.3111858272727,78.55,62.075,20.09722222222223,21.45833333333333,22102.498278,27.65
36.597222222,16.261000000000003,22.976399157625263,20.901168147821352,24.370687500000003,407.7673594909091,87.52499999999999,77.70000000000002,20.0,21.944444444444443,30696.5236435,54.925
