pmv,ppd
0.5043161601735632,10.339112249222216
0.5190603366097782,10.21156422761562
0.49522302270128754,10.0575649398169
0.510066183509343,10.342238831322565
0.48639830038613235,9.897894186273016
0.5224940796771311,9.729513748920157
0.44208283613001426,9.543556184100943
0.4882839843269379,9.592764198816553
0.5020391627024794,9.464677093355178
0.4353275221944488,9.648413399844426
0.490115682966954,9.457275917820272
0.46913710954393956,9.674016693288488
0.44887746073467844,9.61353356732165
0.4499000015613756,9.39590063545665
0.4466601976199679,9.311018846223133
0.4400525237162651,9.244265007985648
0.4540333962824371,9.100588607536345
0.4543996110211532,9.122860515296518
0.4622905406747902,9.278842200625927
0.4385433927051868,9.325813857195444
0.4625022848974668,9.334086860375178
0.47688595010847745,9.203302764376403
0.44057475576763755,9.28961561577388
0.4799149219594666,9.192920128563085
0.4587245262897791,9.346728982905141
0.460871498455803,9.156464339171801
0.4288145647672464,9.465093561096568
0.43755788366450665,9.164760144069865
0.4587953893438846,9.478517879640055
0.4553909692772251,9.302379109764413
0.4801603600868565,9.168368257258656
0.4566208520146663,9.361650159738227
0.4350627726178341,9.113258787488874
0.4407898548995144,9.21549053734133
0.4569588418826335,9.196334761487229
0.4408851173779693,9.082337075541458
0.45358743262268864,9.074159391446246
0.41933177895418217,9.022349461052515
0.46745476859106844,9.14253973881369
0.4371372545402348,8.942315781057676
0.4563875868549514,9.284862180352949
0.4389420021645166,8.87006357295021
0.4405641173284204,8.995238853367654
0.4286140277407256,8.713407584550875
0.46025254846209407,8.904563568081718
0.4529101590530614,8.80731615616842
0.4351336901723269,8.749721952754307
0.4274983270997723,8.835277388823604
0.4388063139413022,8.767772299572234
0.43487484142935423,9.159737754868974
0.44454666795405184,9.061466128893313
0.4632078635764578,8.971302552483401
0.4567332743092507,9.107197792035395
0.4509587126071243,9.178319197218626
0.4709773129203956,9.0092568435665
0.4313622625013999,9.329138418346712
0.45412974825277513,9.32292811466934
0.4373328565178655,9.354586345785084
0.4498464611670121,9.388094822785119
0.48089027707594945,9.462160898206436
0.4551239784422738,9.324057771176749
0.4754866163323787,9.603862074587969
0.46574395491760473,9.70941593182989
0.48389504956136675,9.757646548610584
0.4841585961652738,9.7859810051559
0.5070428630497557,10.319669382342761
0.4900893655758513,9.99432574113522
0.502746912812197,10.018488594064443
0.481220262937905,9.958802800496324
0.4601026391893966,10.335723809760797
0.46643387734300734,10.10826345322488
0.5172576133034942,10.292696259545856
0.49840531995375753,10.545274654156305
0.5034024496011452,10.255138915537865
0.5233647614205916,10.388050265641644
0.5500857346254167,10.554294952379294
0.4952137422261269,10.73079294406116
0.5232156382717899,10.716988372130187
0.5105860278552137,10.87041179083166
0.5452796159620703,10.974906057865448
0.5763580161602541,10.979107497528778
0.5325344821745456,11.104162985461445
0.5300981065672237,11.16689505389382
0.5316350675107098,11.249244787380244
0.5917308769819786,11.395346901442295
0.5769239854936699,11.432584908510867
0.5427548218830247,11.174115038618387
0.5531899343895407,11.350690372189145
0.5555063051730759,11.505884307467692
0.5621310269124937,11.315249408757017
0.5491690994173044,11.511346446891018
0.5495060634530355,11.681045224912452
0.5845078280902384,11.5946375431717
0.572584282928545,11.493957097903468
0.5601608110333182,11.496247893045549
0.5508539498391188,11.455067374162793
0.5650950545560222,11.359155941396361
0.5632794713473452,11.248819021951855
0.5275466837914644,10.923709613208556
0.5242251396584362,11.034427614301093
0.5397856152307141,10.955665055755382
0.5320068296123166,10.674067953352745
0.47562742094243304,10.452636604402093
0.5132036411594348,10.561276599832501
0.5192534849103756,10.279430924019074
0.48988842238699576,9.909967594918125
0.5188396396327205,10.032593233705713
0.49827448276332,9.849116653588185
0.4883620633944863,9.907242320150875
0.4875783628515297,9.69860981667885
0.46689856888750286,9.776044816126376
0.4500682693624307,9.681139942914657
0.4654352946075275,9.432520050798981
0.4439166345602045,9.54119533255952
0.46945513985076687,9.538663472508784
0.48290637779476336,9.322085742148802
0.461036725691261,9.392822375645206
0.46776687135507933,9.489879502153403
0.4650666324197674,9.308406102486252
0.44934079627380696,9.488621863068955
0.46211206720683223,9.488975190594548
0.4574488624966374,9.402016386615
0.43876755852055843,9.495535537560839
0.4441240968489317,9.492762715433608
0.48093644565484567,9.36547120197543
0.4563637170239643,9.299240648865286
0.4565939438431923,9.425986196509033
